old_url,new_url,action,title,pubDate,bodyWords,transcriptWords,tags,youtubeId,draft,note,game
/blog/vlogs/kdm-episode-8-screaming-antelope-hunt-phase/,/series/kingdom-death-monster/kdm-episode-8-screaming-antelope-hunt-phase/,series,KDM Episode 8: Screaming Antelope Hunt Phase,2026-02-01,336,1092,"kingdom-death,kdm-hesychia,solo-rpg",QkvYdPEftsA,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kdm-settlement-1-ep-3-our-first-hunt/,/series/kingdom-death-monster/kdm-settlement-1-ep-3-our-first-hunt/,series,KDM Settlement 1 Episode 3 - Our First Hunt,2026-01-25,657,3327,"kingdom-death,kdm-hesychia,solo-rpg",FrEXnCJSQAo,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-1st-butcher-fight-part-1/,/series/kingdom-death-monster/kingdom-death-monster-1st-butcher-fight-part-1/,series,Kingdom Death Monster: 1st Butcher Fight - Part 1,2026-02-08,16,341,"kingdom-death,solo-rpg,ttrpg",Grnu1fzjpmg,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-antelope-fight/,/series/kingdom-death-monster/kingdom-death-monster-antelope-fight/,series,Kingdom Death Monster: Antelope Fight,2026-02-04,12,498,"kingdom-death,solo-rpg,ttrpg",NZPi_m412f8,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-blind-playthrough-part1-setup/,/series/kingdom-death-monster/kingdom-death-monster-blind-playthrough-part1-setup/,series,Kingdom Death Monster Blind Playthrough Part 1: Setup,2026-01-22,500,2177,"kingdom-death,kdm-hesychia,solo-rpg,unboxing,workspace",XbSRLWFtUTk,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-butcher/,/series/kingdom-death-monster/kingdom-death-monster-butcher/,series,Kingdom Death Monster: Butcher (Part 2),2026-02-09,13,519,"kingdom-death,solo-rpg,ttrpg",AQgw_WNGrqo,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-episode-4/,/series/kingdom-death-monster/kingdom-death-monster-episode-4/,series,Kingdom Death Monster Episode 4,2026-01-27,631,8599,"kingdom-death,kdm-hesychia,solo-rpg",ylL1oLn8roE,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-episode-5/,/series/kingdom-death-monster/kingdom-death-monster-episode-5/,series,Kingdom Death Monster - Episode 5,2026-01-27,540,6683,"kingdom-death,kdm-hesychia,solo-rpg",0ZNVWytveDU,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-lantern-year-4-settlement-phase/,/series/kingdom-death-monster/kingdom-death-monster-lantern-year-4-settlement-phase/,series,Kingdom Death Monster: Lantern Year 4 Settlement Phase,2026-02-05,15,486,"kingdom-death,solo-rpg,ttrpg",IfGZAHjOT5g,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-lantern-year-5/,/series/kingdom-death-monster/kingdom-death-monster-lantern-year-5/,series,Kingdom Death Monster - Lantern Year 5,2026-02-12,14,437,"kingdom-death,solo-rpg,ttrpg",XFlC3Dx2Gu8,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-settlement-1-ep-2/,/series/kingdom-death-monster/kingdom-death-monster-settlement-1-ep-2/,series,Kingdom Death Monster - Settlement 1 Episode 2,2026-01-24,512,3090,"kingdom-death,kdm-hesychia,solo-rpg",LyBmt-fP3vM,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/kingdom-death-monster-settlement-1-episode-1/,/series/kingdom-death-monster/kingdom-death-monster-settlement-1-episode-1/,series,Kingdom Death Monster: Settlement 1 - Episode 1,2026-01-23,445,4255,"kingdom-death,kdm-hesychia,solo-rpg",UKR52kvg6K0,,KDM blind campaign series,kingdom-death-monster
/blog/vlogs/next-episode-of-kal-arath-is-almost-ready/,/series/kal-arath/next-episode-of-kal-arath-is-almost-ready/,series,Next Episode of Kal Arath is Almost Ready,2026-05-02,15,41,"kal-arath,solo-rpg",z-z9Fh90H8w,,Kal Arath live play series,kal-arath
